PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported
5724_01,Earth,True,G/919/P,PSO J318.5-22,20.0,False,0.0,0.0,0.0,0.0,0.0,Eduard Sweenez,True
5986_01,Europa,,D/188/P,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,Zubeneb Flesping,True
4476_01,Earth,False,F/921/P,TRAPPIST-1e,26.0,False,1170.0,0.0,0.0,187.0,100.0,Brancy Miranciash,False
8157_02,Earth,False,F/1560/S,55 Cancri e,39.0,False,1663.0,0.0,262.0,229.0,0.0,Nance Morelly,False
3903_01,Earth,False,G/636/P,55 Cancri e,2.0,False,0.0,0.0,0.0,0.0,0.0,Glendy Doughan,False
4819_01,Mars,True,F/980/P,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Poot Cooki,True
5148_02,Earth,True,G/831/P,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,Jeanny Moodsey,True
5596_01,Europa,False,D/179/P,TRAPPIST-1e,65.0,False,0.0,722.0,302.0,103.0,2659.0,Mothab Sorbitter,False
5540_01,Earth,False,E/360/S,TRAPPIST-1e,21.0,False,39.0,360.0,0.0,,0.0,Berly Andackson,True
4336_01,Europa,False,C/155/S,TRAPPIST-1e,29.0,True,267.0,1418.0,257.0,843.0,0.0,Zedasim Gloother,True
8069_01,Europa,True,D/234/S,55 Cancri e,60.0,False,0.0,0.0,0.0,0.0,0.0,Adharan Greded,True
4079_01,Mars,False,F/771/S,55 Cancri e,55.0,False,1680.0,0.0,1.0,0.0,6.0,Koops Upead,False
0003_01,Europa,False,A/0/S,TRAPPIST-1e,58.0,True,43.0,3576.0,0.0,6715.0,49.0,Altark Susent,False
4851_01,Earth,False,F/918/S,PSO J318.5-22,44.0,,0.0,463.0,1.0,172.0,0.0,Guadae Gamberson,True
5036_02,Earth,False,G/814/P,TRAPPIST-1e,24.0,False,5.0,1.0,7.0,0.0,895.0,Eleah Walterson,False
0446_01,Europa,True,B/21/P,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,Hadira Singmage,True
1562_01,Earth,False,F/306/P,TRAPPIST-1e,18.0,False,341.0,0.0,332.0,102.0,0.0,Shelle Simmonders,False
5522_03,Earth,False,F/1059/S,TRAPPIST-1e,27.0,False,508.0,585.0,9.0,,0.0,Elanie Hinglendez,True
6017_01,Mars,True,F/1144/S,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,Cappe Manie,True
5561_02,Europa,False,A/51/P,TRAPPIST-1e,28.0,False,0.0,175.0,0.0,214.0,7461.0,Cellus Fueling,False
8282_01,Earth,False,G/1336/S,TRAPPIST-1e,61.0,False,67.0,0.0,654.0,0.0,86.0,Alvia Jacostaney,False
2055_05,Earth,True,G/330/P,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Harlen Woodwinez,True
8452_02,Europa,True,C/279/P,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,Jabbab Voliat,True
4539_01,Earth,False,G/740/S,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,Sanda Carterson,True
2730_03,Earth,True,G/433/S,TRAPPIST-1e,16.0,False,0.0,,0.0,0.0,0.0,Elancy Douglasen,True
3680_02,Europa,True,C/121/P,55 Cancri e,23.0,False,0.0,0.0,0.0,0.0,0.0,,True
2865_01,Mars,False,D/88/P,TRAPPIST-1e,34.0,False,2904.0,23.0,7.0,0.0,81.0,Goos Corie,False
4704_01,Europa,False,D/156/P,55 Cancri e,30.0,False,818.0,44.0,2.0,2956.0,2311.0,Grafi Grentual,False
7021_01,Earth,True,G/1146/S,55 Cancri e,33.0,False,0.0,0.0,0.0,0.0,0.0,Loree Lerez,True
3521_02,Europa,True,B/135/S,TRAPPIST-1e,70.0,False,0.0,0.0,0.0,0.0,0.0,Atrinon Radisiouss,True
1923_02,Europa,True,C/65/P,55 Cancri e,24.0,False,0.0,0.0,0.0,0.0,0.0,Ranan Dister,True
9128_02,Earth,True,G/1484/P,PSO J318.5-22,33.0,False,0.0,0.0,0.0,0.0,0.0,Melice Briggston,False
5969_02,Earth,False,F/1137/S,55 Cancri e,37.0,False,0.0,698.0,0.0,,6.0,Lardy Reenez,False
1528_01,Mars,False,D/50/P,55 Cancri e,18.0,False,3992.0,673.0,1360.0,2.0,0.0,Eang Madan,True
0119_02,Europa,True,A/0/P,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Kleeiak Coning,True
2096_02,Mars,False,F/412/S,TRAPPIST-1e,49.0,False,1624.0,0.0,68.0,,0.0,Weaffs Kinie,False
4663_01,Earth,True,G/765/S,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Lonna Cartez,True
8741_02,Europa,False,A/91/P,55 Cancri e,49.0,False,0.0,3853.0,0.0,245.0,178.0,Grasath Alaring,True
8766_01,Mars,True,F/1807/P,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Fles Mine,True
7524_02,Earth,True,G/1215/P,PSO J318.5-22,23.0,False,0.0,0.0,0.0,0.0,0.0,Britta Simpsonks,True
4726_01,Europa,False,C/187/S,TRAPPIST-1e,26.0,False,0.0,1910.0,0.0,1777.0,,Eltais Inghtal,True
4266_01,Earth,True,G/697/S,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,Vin Beston,True
2100_01,Earth,False,F/413/S,PSO J318.5-22,45.0,False,0.0,0.0,734.0,3.0,5.0,Garyan Briggins,True
6341_01,Mars,False,D/191/S,55 Cancri e,39.0,False,1884.0,0.0,1435.0,5.0,469.0,Colf Cre,False
5725_01,Earth,False,F/1094/S,TRAPPIST-1e,24.0,False,156.0,0.0,364.0,489.0,383.0,Clindy Joycerton,True
3923_03,Earth,True,G/642/P,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,Kaye Cofferson,True
2595_04,Mars,False,F/533/P,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,Treynx Fle,True
2384_03,Earth,False,G/383/S,55 Cancri e,11.0,False,0.0,0.0,0.0,0.0,0.0,Cathya Pollarkeeks,True
4373_01,Earth,False,F/822/S,PSO J318.5-22,36.0,False,735.0,0.0,2.0,0.0,0.0,Russey Mejiarkerox,False
1551_01,Europa,False,E/96/P,TRAPPIST-1e,30.0,False,0.0,1376.0,43.0,0.0,1460.0,Skyrmak Clidly,True
4509_02,Mars,False,D/144/S,PSO J318.5-22,41.0,False,,0.0,1127.0,8.0,0.0,Sunk Sopie,True
1084_01,Earth,False,F/207/S,TRAPPIST-1e,31.0,False,0.0,1.0,0.0,16.0,843.0,Kylen Holcompson,False
3588_02,Mars,False,D/120/P,TRAPPIST-1e,40.0,False,787.0,0.0,88.0,0.0,0.0,Terry Concy,False
7236_01,Earth,True,,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,Adammy Whitakers,True
4018_01,Earth,False,F/762/S,TRAPPIST-1e,20.0,False,,1.0,0.0,20.0,42.0,Jacky Bears,False
8382_01,Europa,False,C/277/P,TRAPPIST-1e,43.0,False,0.0,7269.0,0.0,2750.0,2367.0,,False
6075_01,Europa,True,B/206/P,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Wasalm Sofraten,True
5088_01,Earth,False,F/972/S,55 Cancri e,22.0,False,0.0,0.0,0.0,1600.0,168.0,Jonard Horndley,True
2339_01,Mars,False,F/475/P,TRAPPIST-1e,46.0,False,1290.0,0.0,57.0,0.0,0.0,Book Shrie,False
2274_02,Europa,True,C/79/P,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,Mino Shoeweely,True
7702_01,Earth,True,G/1236/P,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,Deanne Rosalanenn,False
7859_01,,False,F/1504/S,TRAPPIST-1e,23.0,False,550.0,0.0,738.0,0.0,0.0,Shams Jaflé,True
5867_01,Earth,False,F/1212/P,TRAPPIST-1e,45.0,False,,0.0,0.0,1501.0,24.0,Noria Rocknight,False
1810_01,Mars,False,F/356/P,TRAPPIST-1e,56.0,False,4694.0,0.0,2661.0,51.0,0.0,Whee Ruité,False
1713_01,Earth,False,G/277/P,TRAPPIST-1e,43.0,False,84.0,726.0,2.0,0.0,0.0,Calvia Dyers,False
1602_01,Earth,False,F/307/S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,2681.0,55.0,Vina Chardsons,False
0397_01,Mars,True,F/69/S,TRAPPIST-1e,45.0,False,0.0,0.0,0.0,0.0,0.0,Graw Mepie,True
4795_01,Earth,False,F/905/S,TRAPPIST-1e,50.0,False,138.0,706.0,0.0,18.0,40.0,Ton Simstravery,True
6719_01,Mars,True,F/1396/P,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,Panter Cres,True
5351_01,Mars,,F/1026/S,55 Cancri e,46.0,False,1082.0,80.0,1177.0,0.0,323.0,Hion Knike,False
1211_01,Earth,True,G/186/S,PSO J318.5-22,53.0,False,0.0,0.0,0.0,0.0,0.0,Andyn Alvasquez,False
2137_03,Mars,False,F/423/P,55 Cancri e,4.0,False,0.0,0.0,0.0,0.0,0.0,Slig Queke,True
2508_01,Europa,True,D/86/S,55 Cancri e,57.0,False,0.0,,0.0,0.0,0.0,Preonon Switud,True
0889_02,Europa,False,C/32/P,55 Cancri e,27.0,,1.0,12804.0,0.0,10.0,52.0,Izaron Polksy,True
2925_02,Mars,True,F/609/P,55 Cancri e,23.0,False,0.0,0.0,0.0,0.0,0.0,Goleer Minen,True
9156_01,Europa,True,B/351/S,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Eltan Geneltic,True
8722_01,Mars,True,E/558/P,TRAPPIST-1e,51.0,False,0.0,0.0,0.0,0.0,0.0,Cherry Pine,False
4830_01,Earth,False,F/983/P,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,19.0,785.0,Ginald Kirks,False
1880_01,Earth,False,F/376/P,55 Cancri e,20.0,False,470.0,128.0,0.0,0.0,9.0,Valey Clean,False
0932_01,Mars,True,,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,Boats Pette,True
4444_01,Earth,False,E/291/S,TRAPPIST-1e,40.0,False,0.0,901.0,0.0,0.0,89.0,Kenny Salez,False
4983_01,Earth,False,F/1016/P,TRAPPIST-1e,22.0,False,61.0,0.0,214.0,445.0,,Mabley Mcbriguez,True
8360_01,Europa,True,B/326/S,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,Okulas Valousead,True
4661_03,Earth,True,G/757/P,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,Fery Walston,True
3926_01,Earth,False,F/810/P,TRAPPIST-1e,18.0,False,716.0,,0.0,0.0,0.0,Wine Fowlesterez,False
4170_01,Europa,True,B/133/P,TRAPPIST-1e,28.0,False,,0.0,0.0,0.0,0.0,Sarich Pirejus,True
1892_02,Europa,False,,TRAPPIST-1e,29.0,False,4.0,841.0,0.0,363.0,1107.0,Ashira Stpingepid,True
2139_01,Mars,True,F/417/S,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Gibil Razo,True
7518_01,Europa,True,B/246/P,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Acrabih Droning,True
0193_01,Mars,True,F/41/P,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Sps Raf,True
5537_01,Mars,False,F/1063/S,TRAPPIST-1e,50.0,,690.0,0.0,30.0,762.0,428.0,Herms Bancy,False
0938_01,Earth,False,F/172/S,TRAPPIST-1e,24.0,False,174.0,0.0,0.0,630.0,0.0,Earlie Solinez,False
4868_01,Earth,False,E/304/P,TRAPPIST-1e,17.0,False,0.0,775.0,0.0,13.0,0.0,Rona Rocholton,True
7496_01,Europa,False,C/278/S,55 Cancri e,41.0,False,0.0,2383.0,0.0,2.0,97.0,Asellan Fuelisent,True
8486_01,Earth,True,G/1360/S,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,France Anthompson,True
0668_01,Earth,False,F/142/P,TRAPPIST-1e,45.0,False,0.0,25.0,87.0,989.0,482.0,Rician Torrez,False
7849_01,Earth,False,G/1271/S,TRAPPIST-1e,22.0,False,558.0,63.0,0.0,0.0,0.0,Tonnie Ewisentley,False
7057_01,Mars,False,F/1346/S,TRAPPIST-1e,19.0,False,3332.0,878.0,926.0,781.0,0.0,Graven Lacke,False
0736_01,Earth,False,F/156/P,TRAPPIST-1e,23.0,False,0.0,0.0,484.0,188.0,0.0,Lerion Mcbritts,False
3474_02,Europa,False,B/110/P,TRAPPIST-1e,38.0,False,0.0,952.0,0.0,0.0,1790.0,Zubeneb Pasharne,False
2822_05,,True,G/450/S,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,Melvia Harverez,False
0603_01,Earth,False,F/126/P,TRAPPIST-1e,21.0,False,0.0,0.0,12.0,0.0,747.0,Lyny Scheron,False
7770_02,Earth,False,F/1485/S,55 Cancri e,20.0,False,748.0,0.0,0.0,0.0,487.0,Jerrye Oneiles,False
4706_01,Earth,True,G/762/P,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,Andra Medington,False
7156_02,Mars,False,E/475/S,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,Repart Ramad,True
7565_02,Europa,True,B/247/P,55 Cancri e,17.0,False,0.0,0.0,,0.0,0.0,Thaban Praded,True
0638_01,Europa,True,B/28/P,55 Cancri e,20.0,False,0.0,0.0,0.0,0.0,0.0,Eleonon Geoconne,True
0020_02,Earth,True,E/0/S,55 Cancri e,49.0,False,0.0,0.0,0.0,0.0,0.0,Glendy Brantuarez,False
1523_01,Europa,True,B/64/S,55 Cancri e,41.0,False,0.0,,0.0,0.0,0.0,Izares Waring,True
3323_01,Europa,True,C/110/P,55 Cancri e,40.0,False,0.0,0.0,0.0,0.0,0.0,Shellum Fliblerolt,True
1304_01,Earth,True,E/82/P,55 Cancri e,2.0,False,0.0,0.0,0.0,0.0,0.0,Lyde Quinnedy,True
8192_01,Earth,False,F/1566/S,TRAPPIST-1e,18.0,False,539.0,2.0,3.0,900.0,0.0,Herry Mcphernard,False
6998_01,Earth,False,F/1454/P,TRAPPIST-1e,28.0,False,0.0,0.0,285.0,136.0,337.0,Irmark Griffy,False
8318_04,Mars,True,F/1711/P,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,Heres Ropie,True
3412_03,Europa,False,B/107/P,TRAPPIST-1e,23.0,False,2.0,6748.0,0.0,23.0,0.0,Batrix Ainserfle,True
3203_01,Earth,True,G/506/S,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Karley Hopez,False
4176_03,Mars,False,F/859/P,TRAPPIST-1e,20.0,False,760.0,0.0,742.0,352.0,0.0,Shood Opité,True
3191_01,Mars,True,F/603/S,TRAPPIST-1e,68.0,False,0.0,0.0,0.0,0.0,0.0,Fex Sin,True
7665_01,Earth,True,G/1229/P,,40.0,False,0.0,0.0,0.0,0.0,0.0,Marynk Wellierras,True
1018_01,Earth,True,G/150/P,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Elaney Webstephrey,True
3921_01,Earth,False,E/262/S,TRAPPIST-1e,26.0,False,35.0,42.0,711.0,0.0,0.0,Felice Kramosley,True
4005_01,Earth,False,G/657/P,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,Jonaye Castannison,True
8165_01,Mars,False,E/525/P,TRAPPIST-1e,,False,279.0,11.0,40.0,718.0,0.0,Labix One,False
7871_01,Earth,True,,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Alendy Stannondez,True
7920_01,Mars,True,F/1515/S,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,Anamse Backe,True
5983_02,Mars,True,F/1233/P,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,Allots Knike,True
7031_01,Earth,False,G/1135/P,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Mamina Mcphernard,True
0728_01,Earth,False,F/134/S,55 Cancri e,29.0,False,0.0,0.0,2.0,786.0,594.0,Johna Currisones,True
6447_01,Earth,True,G/1043/P,PSO J318.5-22,38.0,False,0.0,0.0,0.0,0.0,0.0,,True
2396_02,Earth,False,G/386/S,TRAPPIST-1e,30.0,False,854.0,0.0,30.0,0.0,0.0,Sallie Handertiz,False
3292_04,Europa,False,B/121/S,TRAPPIST-1e,25.0,True,0.0,0.0,0.0,0.0,0.0,Acruxon Discuous,True
6032_01,Earth,True,G/982/S,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,Kendy Haynardy,True
1198_01,Mars,False,,TRAPPIST-1e,28.0,,42.0,1116.0,0.0,0.0,0.0,Rinnab Tie,True
7437_02,Europa,True,B/279/S,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,Kraban Disgul,True
1576_01,Mars,False,E/97/P,TRAPPIST-1e,28.0,False,641.0,0.0,372.0,0.0,16.0,Oahars Hapie,False
0246_01,Mars,False,D/8/P,TRAPPIST-1e,21.0,False,2947.0,0.0,287.0,27.0,0.0,Mele Sesa,False
3336_01,Mars,True,F/693/P,TRAPPIST-1e,60.0,False,0.0,0.0,0.0,0.0,0.0,Heat Tirt,True
0445_01,Earth,False,F/80/S,TRAPPIST-1e,25.0,False,1352.0,0.0,0.0,24.0,799.0,Loria Marshopper,False
4055_01,Earth,False,F/836/P,TRAPPIST-1e,21.0,False,3.0,34.0,600.0,0.0,8.0,Milda Mirandry,False
5527_01,Earth,False,G/886/P,TRAPPIST-1e,19.0,False,1.0,1.0,,0.0,1755.0,Pamiea Dickman,False
6970_02,Mars,False,E/465/S,,29.0,False,456.0,230.0,363.0,0.0,0.0,Coakey Pread,False
0449_01,Earth,True,G/64/S,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,Nathy Moongton,True
4944_03,Europa,False,A/60/S,TRAPPIST-1e,56.0,False,153.0,1750.0,0.0,334.0,1539.0,Luxonon Ainserfle,False
5452_01,Europa,,C/212/S,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Eleb Mander,True
7327_01,Mars,False,F/1520/P,TRAPPIST-1e,37.0,False,1413.0,0.0,584.0,3.0,0.0,Bler Brity,True
6105_01,Europa,False,E/401/S,TRAPPIST-1e,58.0,,0.0,1012.0,0.0,1120.0,20.0,Gatrix Hontichre,False
4404_01,Earth,,G/726/P,TRAPPIST-1e,38.0,False,,2.0,404.0,121.0,0.0,Lis Scotterkins,False
5643_01,Mars,False,F/1077/S,TRAPPIST-1e,24.0,False,158.0,0.0,1594.0,1.0,0.0,Latsts Karte,True
3616_01,Earth,True,G/584/S,55 Cancri e,23.0,False,0.0,0.0,0.0,0.0,0.0,Cliney Horners,True
5217_02,Europa,True,B/177/P,55 Cancri e,32.0,False,0.0,0.0,0.0,0.0,0.0,Canon Wingcoling,True
3803_01,Mars,False,F/782/P,TRAPPIST-1e,33.0,False,25.0,0.0,1376.0,604.0,0.0,Sts Welte,False
9103_01,Earth,False,G/1479/P,TRAPPIST-1e,25.0,False,3402.0,2449.0,28.0,259.0,197.0,Sadine Mcdanield,False
6237_01,Mars,True,F/1195/S,TRAPPIST-1e,52.0,False,0.0,0.0,0.0,0.0,0.0,Ockies Spien,True
7104_02,Europa,False,C/228/P,TRAPPIST-1e,42.0,,159.0,4387.0,2.0,3.0,485.0,Alatrix Regmansidy,True
2419_01,Earth,True,G/394/P,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,Eriney Mclainez,True
1767_04,Europa,True,C/65/S,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,Coxah Gleroling,True
7167_01,Europa,False,B/270/S,55 Cancri e,33.0,False,0.0,3676.0,0.0,1743.0,1.0,Dyonif Noxnuther,True
8272_01,Mars,False,F/1587/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Pigars Fache,True
3305_02,Mars,False,D/106/P,55 Cancri e,31.0,False,1065.0,13.0,150.0,36.0,0.0,Vivers Jaff,False
0298_01,Europa,True,A/3/P,55 Cancri e,57.0,False,0.0,0.0,0.0,0.0,0.0,Ashird Sorbitter,True
3204_01,Europa,False,A/27/P,TRAPPIST-1e,26.0,False,,1653.0,7.0,227.0,1457.0,Sadra Wirdley,False
3022_01,Europa,False,C/102/P,TRAPPIST-1e,38.0,False,0.0,3331.0,270.0,2.0,3510.0,Ankab Speating,False
4720_01,Earth,False,F/887/S,TRAPPIST-1e,21.0,False,0.0,681.0,51.0,131.0,1.0,Maya Lardy,True
3195_03,Earth,False,G/505/S,55 Cancri e,28.0,False,0.0,0.0,675.0,31.0,0.0,Fery Litthews,True
1239_01,Earth,False,E/78/P,PSO J318.5-22,30.0,False,585.0,13.0,122.0,40.0,105.0,Guye Klindsey,True
2557_01,Europa,True,C/92/S,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,Nusoton Flesping,True
0998_01,Europa,False,C/37/P,TRAPPIST-1e,56.0,False,0.0,7447.0,0.0,253.0,35.0,Muonin Suptibler,True
7783_01,Mars,True,F/1487/S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Tous Wate,True
2528_01,Mars,False,F/487/S,TRAPPIST-1e,48.0,False,639.0,412.0,110.0,0.0,0.0,Smonch Bau,True
7219_04,Europa,False,,TRAPPIST-1e,24.0,False,0.0,2921.0,5.0,795.0,3155.0,Atinon Arible,False
7431_01,Europa,False,A/90/S,55 Cancri e,31.0,False,,2954.0,0.0,170.0,756.0,Altanin Barmant,False
7303_01,Earth,False,E/487/S,TRAPPIST-1e,51.0,False,3.0,33.0,12.0,38.0,896.0,Lonnez Adavisons,False
2436_01,Earth,False,F/501/P,TRAPPIST-1e,21.0,False,759.0,0.0,0.0,,40.0,Gileen Figuez,False
4836_02,Mars,False,F/911/S,TRAPPIST-1e,29.0,True,20.0,,1902.0,0.0,3.0,Quid Sidne,True
7841_02,Earth,False,F/1627/P,PSO J318.5-22,48.0,False,0.0,0.0,501.0,242.0,0.0,Elly Maynardner,False
4655_02,,True,B/154/P,TRAPPIST-1e,54.0,False,0.0,0.0,0.0,0.0,0.0,Rotan Seflock,True
2117_01,Europa,False,,TRAPPIST-1e,31.0,False,0.0,8718.0,0.0,13036.0,267.0,Azet Rocketedy,False
8704_02,Mars,False,D/264/S,,29.0,False,2239.0,0.0,146.0,0.0,0.0,Cappe Facke,False
1294_03,Europa,False,A/14/S,TRAPPIST-1e,28.0,True,,0.0,,0.0,0.0,Dscheat Gulcepusy,False
6082_01,Earth,False,G/987/P,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,Maryne Carpennels,False
3029_02,Europa,,C/103/P,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,Charga Disgul,True
4933_01,Mars,False,F/938/S,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,Puffal Gin,True
3862_01,Mars,True,F/729/S,55 Cancri e,38.0,False,0.0,0.0,0.0,0.0,0.0,Rohs Paie,True
1132_01,Earth,True,,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Kariel Benney,False
8618_01,Europa,False,B/336/S,55 Cancri e,18.0,False,0.0,694.0,0.0,0.0,1370.0,Hallux Resendent,False
6608_01,Earth,False,F/1374/P,TRAPPIST-1e,21.0,False,588.0,0.0,17.0,0.0,1548.0,Brada Rochaserry,False
0164_02,Earth,True,G/28/S,PSO J318.5-22,17.0,False,0.0,0.0,0.0,0.0,0.0,Ianya Hutchinton,False
4817_01,Mars,False,F/979/P,TRAPPIST-1e,26.0,False,17.0,0.0,746.0,394.0,0.0,Honda Emone,False
8079_01,Earth,False,F/1548/S,PSO J318.5-22,21.0,False,505.0,0.0,0.0,0.0,110.0,Blancy Hubbarton,True
9118_02,Earth,False,G/1482/P,TRAPPIST-1e,64.0,False,37.0,1585.0,234.0,0.0,18.0,Gwendy Malliamsey,True
2785_01,Europa,True,C/102/S,TRAPPIST-1e,58.0,False,,0.0,0.0,0.0,0.0,Wasaleh Clindy,True
6981_01,Earth,False,F/1332/S,PSO J318.5-22,41.0,False,0.0,0.0,0.0,0.0,628.0,Joanny Cainghannon,False
0504_01,Europa,True,B/19/S,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,Thabius Unpasine,True
7886_01,Earth,False,G/1274/P,TRAPPIST-1e,16.0,False,0.0,11.0,0.0,8.0,827.0,Gracey Gaington,False
4253_01,Earth,False,G/696/P,TRAPPIST-1e,30.0,False,488.0,0.0,242.0,0.0,79.0,Ivanne Gallandez,False
3063_03,Earth,False,E/192/P,TRAPPIST-1e,19.0,False,1.0,0.0,0.0,450.0,254.0,Elina Daughttley,False
1140_02,Europa,True,B/46/S,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,Mergas Sofraten,True
4661_02,Earth,True,G/757/P,55 Cancri e,2.0,False,0.0,0.0,0.0,0.0,0.0,Sharie Moodman,False
0119_01,,False,A/0/P,TRAPPIST-1e,39.0,False,0.0,2344.0,0.0,65.0,6898.0,Batan Coning,False
8722_02,Mars,False,E/558/P,TRAPPIST-1e,36.0,False,2002.0,0.0,10.0,87.0,0.0,Triple Pine,False
3749_01,Europa,True,B/119/P,55 Cancri e,45.0,False,0.0,0.0,0.0,0.0,0.0,Enibik Fordulgaug,True
9160_01,Earth,False,F/1770/S,TRAPPIST-1e,19.0,False,640.0,0.0,0.0,38.0,12.0,Frey Booness,False
2990_01,Earth,True,G/472/S,PSO J318.5-22,24.0,False,0.0,0.0,0.0,0.0,0.0,Gileen Vandez,True
3497_01,Mars,False,D/113/P,TRAPPIST-1e,38.0,True,66.0,0.0,991.0,0.0,0.0,Stsan Nad,False
1847_01,Earth,False,G/290/S,TRAPPIST-1e,65.0,False,5.0,317.0,,0.0,123.0,Jaimez Tuckers,False
8024_01,Earth,False,F/1533/S,TRAPPIST-1e,73.0,False,16.0,0.0,722.0,2.0,89.0,Tancis Bushallert,False
7224_01,Earth,True,G/1175/S,TRAPPIST-1e,30.0,,0.0,0.0,0.0,0.0,0.0,Everly Carvis,True
1603_01,Earth,False,F/317/P,TRAPPIST-1e,42.0,False,0.0,594.0,0.0,0.0,119.0,Tyle Carreralend,False
2559_01,Europa,False,,TRAPPIST-1e,51.0,False,0.0,1949.0,0.0,2549.0,39.0,Castab Clarty,False
1165_02,Europa,False,B/44/P,TRAPPIST-1e,37.0,False,636.0,333.0,0.0,205.0,67.0,Kumark Heermy,False
3210_02,Europa,False,E/211/S,55 Cancri e,20.0,False,11.0,596.0,0.0,3583.0,266.0,Aldun Clugeadry,False
7520_01,Earth,False,F/1559/P,TRAPPIST-1e,58.0,False,1366.0,257.0,0.0,0.0,311.0,Elancy Alentonway,False
3426_01,Earth,False,G/549/S,TRAPPIST-1e,33.0,False,22.0,37.0,415.0,0.0,333.0,Garry Oconley,False
4131_01,Europa,True,C/147/S,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,,0.0,Achium Pokematic,True
5768_02,Europa,True,B/193/P,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,Izarfik Cattle,True
0732_01,Earth,False,,TRAPPIST-1e,19.0,False,0.0,714.0,2.0,0.0,0.0,Jilla Bairdford,False
6943_01,Europa,True,B/262/S,55 Cancri e,57.0,False,0.0,0.0,0.0,0.0,0.0,Mirakis Dynatic,True
